title,productName,starRating,reviewText,submittedAt,topic,sentiment,sentiment_score
Effective and Easy to Use,Asana,4,"Asana is an aesthetically pleasing and easy to use content management system. I like the calendar system, and I like that it's easy to share my tasks with other people so they can see where things are in the pipeline. There was a bit of a learning curve because I've never used a CMS before, but all things considered, it was pretty simple to learn how to use Asana. I have already recommended Asana to other friends who needed some kind of a CMS in their own jobs. I honestly can't think of any downsides to using Asana--it works well and does what I need a CMS to do. My only note is that it might be nice to be able to sort tasks in different ways on the ""My Tasks"" page; ""Today,"" ""Upcoming,"" and ""Later"" don't always fit as labels when I'm trying to keep track of all of the different things I have to do. Asana makes organizing the production of content across campaigns and with other teams fairly easy, which has helped us keep things running smoothly. It's very helpful to always know exactly where something is in the pipeline and who touched it last. Our workflow has been streamlined and it gives us something to show our managers when they want to know what we've done and will do in the future. Effective and Easy to Use",2020-11-19T18:11:41.693Z,0,positive,0.9040970206260681
Asana to capture and reflect the events in chronological order of the plans of a Project.,Asana,5,"I like Asana, a wonderful application that allows: . Organize, plan and conform the work of Human Resources . Also to show and present the proposed periods of attention and diligence for project tasks during the course of their process, . It makes it easy for all work teams to have a vision of the objectives according to their area. . With the ability and ability to raise prominence in tasks. . To define the estimated terms of the process, completion and delivery of a Project. . To share the details and preferences of a project . Allows assigning activities and managers within a work process. Asana, is extra complementary for the progress and progress of the activities that I execute, simultaneously and regularly with the rest of the company's specialties. No negative consequences with it. I recommend Asana valuing and appreciating the following reasoning: . Asana is figured to connect the particular work of each project member with organizational purposes. . With faculty and sufficiency to design and prepare work teams with extensive and determined vision. . An excellent option with the capacity to increase the visibility of the work plans and the work that they are responsible for. . It is ideal for joining the subtasks with the original task to make it possible to visualize the purpose and destination of each one in the project. Asana, with the best strategies to process the tasks that I carry out, and those of my colleagues in aspects such as: . To preserve and protect the tasks of a project in each of its phases. . To cooperate with the agreed time frames of a project. . To keep track of activities. . With Gantt chart option to define the timeline of the activities of a project. Asana to capture and reflect the events in chronological order of the plans of a Project.",2020-09-22T21:33:18.538Z,0,positive,0.814429521560669
Proper asana TO ALIGN the LINKED TASKS of a project.,Asana,5,"I like Asana, mainly to process and manage the activities that I perform, it is useful to: use it online, and as a mobile program, congruent to prepare projects on boards and exchange them with the rest of the participants, flexible to create tasks for each program It is valid and effective to divide the tasks into subtasks or detailed fractions and its procedures in order to complete the activity, it allows to consolidate the tasks into sections and columns. Asana, is valuable and with great contributions for the tasks that I execute, I am getting the best out of each of its benefits in terms of: creating projects, adding files, and completing the activities of a project within the defined period of time. I recommend Asana, it is scalable and with precision to apply in the following: to plan work projects and their tasks in consultation with each member, to attend and control the precise and demanding tasks of a work scheme. With Asana, you work safely and with the satisfaction that the expected results will be achieved with excellent utility and profit, with the power to define the times to start, develop and deliver a work plan, productive and competent to carry out the Complete strategy of the proposed purpose and intentions in a project, it is practical and useful to work the subdivisions of the tasks and discover which ones can be started and the dependent ones. Proper asana TO ALIGN the LINKED TASKS of a project.",2020-09-16T21:24:12.677Z,0,positive,0.8944324254989624
Failure to Innovate or Listen to its Customer Base,Asana,1,"The aesthetic of the UI is nice and it is fairly responsive. Features requested by the community are ignored for the most part. There are dozens upon dozens of basic requests to make the software more functional that the team at Asana has ignored for years (4+ years in many cases). Here are some examples: • Lack of Markdown support. • Inability to add subtasks to the timeline view (making scheduling impossible). • Inability to add subtasks to the workload view (making resource planning impossible). • Inability to assign multiple people to a single task (Asana says we don't need this). • Inability to set different status levels for list vs board view. • Inability to make task templates (only project templates) • No built-in time tracking. • No transparent roadmap — the engineering/product team keeps silent. Unlike other competitors that are quite open with their dev cycle. • Cannot control who can/cannot delete tasks from projects. • Inability to reverse the order of comments (newest comments require a lot of scrolling to get to) • Inability to add custom fields to the ""My tasks"" view. • No desktop application. • Limited sorting/filtering options (no nested sorting for example). • Limited to one form per project. • Inability to mark sections complete (only tasks and subtasks). • Subtasks are not automatically added to the project (in your reports view it will show them as belonging to ""No project""). • Inability to hide weekends from the timeline view. • Inability to drill down to the day level in the timeline view (inability to see hours in a day). • No support for calculated fields. Don't get sucked into it. It's hard to leave, but not because it's great. There aren't many other alternative out there that are any better though. Clickup is the one tool that is capable of doing basically everything you may want but they suffer from some speed issues currently. Review their Feedback Forum and pay attention to the requests that are open as well as how long they have been open...if you're okay with a team that ignores its user base for years on end then this may be the tool for you. None currently — we keep trying to use it but we spend more time working on making it work than we do getting work done. We really want it to work but it's just not flexible enough to be satisfying yet. We're still using it though — we're sort of stuck with it. Failure to Innovate or Listen to its Customer Base",2020-06-27T19:05:43.620Z,0,neutral,0.4373941421508789
Asana is excellent for small teams to coordinate without missing a beat.,Asana,5,"My team primarily uses the boards and timelines to view projects. These two views are really helpful for seeing your project at a glance. The timeline in particular is really helpful for me as a research coordinator, because I can see dependencies and what might be coming down the road that needs our attention. I also really love the Progress screen for really highlighting where we are with a project. I use this to celebrate what we've accomplished, give updates that may not be attached to a specific task, and throw up a flag when something is rapidly coming due. It limits surprises and forces us all onto the same page each week. The first problem that we encountered was getting the whole team onboard with using it. For Asana to work, it ALL has to be in there--no scribbled notes on a notepad and a one-off email. Everything has to come back so that the content is consistently updated. My team was more used to a pen/paper to-do list and email conversations for every task, so there's been an adjustment period. We've still had a lot of success, but has required a little extra effort on my part. We've also felt that some of the built-in options just aren't varied enough to capture our projects. For instance, while I love the Progress screen, it is frustrating that there is no way to indicate that a project is on-hold (a MUST for us during the pandemic!). There is a very robust online community and certification courses to help get your team rolling if you choose Asana. I took all the courses to become an asana ambassador because it gave me what I needed to really explain how to use it to the rest of my team. One benefit I didn't expect was how great it's been personally too. I have an account for work and then a linked account that is just my partner and I. We use it to plan meals, make our grocery lists, and we're even using it to keep organized as we're purchasing our first house! Asana is excellent for small teams to coordinate without missing a beat.",2020-06-23T23:32:49.936Z,0,positive,0.8873078227043152
"I have never felt so good working remotely before, Asana is the ideal tool for me.",Asana,5,"I have never had any conflict when using Asana, I have even uploaded tasks myself and added the team members who must carry it out, the gantt chart is one of its best features since it allows you to move the tasks together and not only individually It is particularly helpful in situations such as the current health contingency, it allowed us to move the tasks of all team members to advance or delay them, something that individually would have taken us around 5 days, we did it in 1 hour. I have tried all the functionalities and until now I have not had any conflict when using it, an excellent tool. A very good tool for working remotely, it has been a great help for my company now that we are working from home. When I work remotely I usually feel a bit of disagreement because it is not possible to know the level of progress of the projects until the delivery, many times there are conflicts because people in the teams understand different things or plan through the phone, with asana already We have the possibility of working on a written requirement through a task, it is possible to know who will be involved, when we have to deliver it and also maintain continuous communication. I have never felt so good working remotely before, Asana is the ideal tool for me.",2020-06-07T00:43:27.439Z,0,positive,0.7568821310997009
Easy to use and stay organized,Asana,5,"I like how Asana is super easy to use. You can quickly create projects, sections, sub-tasks, and even sub-sub tasks. You can assign tasks out to individuals, add due dates, make the task dependent on other tasks being done first, and more. The animations for completing a task are also very satisfying. We love how it's very easy to submit requests as well. One person can fill out a form and then it will automatically create a task in Asana and assign it to the right individual. Sometimes it's hard to get to a sub-task (or a sub-sub task). I wish there was a better view for that, but otherwise, I am very pleased with it. I also wish there was a way to hide all of the task updates. For example, if you edit a description for a task, the bottom of the task will say ""John Smith updated the description 2 hours ago."" When you make a lot of changes and start adding it other projects and assigning it out, the list gets very long. I wish there was a way to show/hide the task history. It's not that big of a deal, but it is something that would be nice. One other thing to improve would be the forms. You can create your own custom form, but some of the options are limited. I would like it to be more robust. I haven't tried other project management software, but Asana has a free version you can try out. We are more organized and can collaborate across teams more easily. We can plan ahead and know which projects we will be working on during the quarter. We know who is accountable and where to get information about a project or task. Easy to use and stay organized",2020-05-28T18:17:17.565Z,0,positive,0.8780385255813599
Favorite Task Management System for Myself and Our Team!,Asana,5,"My favorite part about Asana is the ability to go multiple levels deep for projects and tasks. I like that each subtask can be assigned with a due date. I also like how all of ""My Tasks"" are separated out so that I don't have to go into each individual project to figure out what I should be working on. Asana is great for collaborating on projects with others - I like how easy it is to drag & drop files into the tasks. Asana performs well on my cell phone and my iPad as well. I like that it updates cross-device so that I can always have the most up-to-date info and also add things on-the-go. I love the ability to forward emails into projects in Asana so that I don't lose track of things and can keep my inbox clear. I like that the free version of Asana is fully functional and offers great features (although there are very tempting things in the paid version)! I love the integration with Zapier so that we can use Google Forms to automate tasks coming from outside our team. I also like the ability to add people outside our organization (like a graphic designer) to collaborate on tasks with limited permissions. There have been a couple instances of Asana going down and I was not able to access the platform at all during that time. It is difficult to commit to using the platform wholly and then realize how totally reliant you are upon it once it's not available. I don't like that you have to upgrade all users in an organization to a paid subscription. I'd prefer to have the ability to choose on a user-level because we have some team members that use it much more than others and would benefit from the paid portion. But do not want to over-pay for the team members who don't take advantage of it. When considering Asana, I recommend fully committing to it to test it. It works best when your whole team is bought in. Our Marketing Team all uses it and cannot speak highly enough about it. We have helped other teams implement it in our organization as well and have found the best success when everyone is willing to fully commit for a couple weeks to really test it out. I recommend playing around with the platform to find what task/project structure works best for you and your workflow. It is different for everyone! We have had a few problems nailing down Zapier processes, but always able to figure it out. Sometimes the fields as they appear in Asana are not ideal for that connection, but we make it work! Our team has been able to drastically cut down on email communication back and forth, which has been incredibly helpful! Favorite Task Management System for Myself and Our Team!",2020-05-28T16:20:47.750Z,0,positive,0.8911606073379517
Best project management and work tracking tool,Asana,5,"Project management is one of the key function for company to grow up. Asana is the best project management tool that I have ever seen. Normally it is free software, but If you want advanced features you can purchase payable packages, such as Premium, Business and Enterprise. Asana is very simple and no need any prior-knowledge. Its' user interface is very friendly with strong left-side menu. If anyone has the uncomfortable feeling about this project management tool, they included training section called ""Asana Basics Training"". Main functions of Asana are build or join a project, create tasks, allocate a task, add a follower to the task and deliver the task. Most valuable feature of Asana is workflow man management. By using it, we can create and tracking processes, configuration with calendar. This tool has well organized task flow from start to end, as a result of that we can make sure our project is on the right - way. Reporting and data representative method of Asana is very attractive. Calendar, timeline and Kanban boards are visualizing our project by providing well graphical interfaces. As a result of these things Asana became our best project management tool. As a free version they allow to 15 teammates only. And also sub task management is poor, But overall Asana is a good tool for project management. If you are doing projects with time frame, you must use Asana. It will ensure that your project will deliver on-date, As a multi-location company, our main problem is auditing sub locations' work. After the installation of Asana system, now we can monitor it from our main location. And also our project finished on-date. Now We can get individual performance of each employee by using Asana. Best project management and work tracking tool",2020-05-08T11:02:07.515Z,0,positive,0.9263665080070496
A good tool for managing team projects,Asana,5,"Asana is simple to set up and use. We literally got our department up and running in a day. This included adding team members and getting them up to speed (some of whom were non-technical). Adding multiple team members to a project item was super helpful and everyone assigned to the task can track the progress on that task from one common thread. This helped reduce the duplication of tasks by different team members assigned to a common task. Asan can also be configured to have multiple layouts and tasks on one layout can be linked to a different one, allowing progress to be tracked in ways that make sense in different situations. This is a feature that I probably didn't explain well but I'm sure there are multiple video tutorials online that would do a better job of demonstrating this. I also enjoy the templating feature that helps us save time by starting new projects based on a previous one. How much time is saved you may ask? Try restarting a complex project and figuring out what has to be in place from scratch everytime. The Asana app for mobile phones also has a fairly intuitive user experience (more on that later) and most of our team members were able to get on board early. Well, there isn't much to dislike about Asana. The out-of-the-box product is set up to send lots of emails notifying users of almost every single item to which they are tagged. This quickly gets annoying and turning off the multiple notifications easily solves this. I do understand the need for such reminders to be sent out, but I would have preferred a less aggressive notification approach especially when onboarding new users. Apart from this pet peeve of mine, Asana has been great for our team. Make the most of YouTube tutorials, they are a goldmine for getting started smoothly. We are using Asana to coordinate teaching in an academic department at a university. We use it to assign Faculty their classes, inform them of any important dates and announcements, as well as in managing the teaching process and sharing experiences. This has helped us to keep the important parts of our workflow front and center. It has helped us realize the inefficiency of normal email. It has also helped the team to get communicate and coordinate better than before. A good tool for managing team projects",2020-04-15T17:46:57.910Z,0,positive,0.8544516563415527
Simple as writing emails. Short learning curve and fast implementation.,Asana,4,"The simplicity. You can use it deeply or just to assign tasks in the simplest way. I try a lot of different task managers, and they all start to add things that in the end just complex things. Asana is the first step for letting emails behind and start using a manager. If you use more than one workspace is not straightforward. They recently added something annoying, and changing workspaces opens new windows, which ends in lots of tabs opened. But we (a lot of users are mentioning this) are sure this will be corrected. This can only bother you if you use more than one workspace; this is when you use Asana in more than one company, for example. I use Asana with 6 clients, and switching between spaces can be improved. Try it. And don´t give the users an option. Just make everybody jump in, and solve everything while using it. You will find the best way of using it just using it. We assign tasks to people, and no jobs get lost. Each thing is given to someone. We even use it to keep all the team updated of the tasks state. Using the cards view, the projects look different, and Asana changes the way you can use it. It´s flexible and fast. Dashboards are an excellent way to know the payload of each collaborator, so you can be ahead of problems and bottlenecks. Simple as writing emails. Short learning curve and fast implementation.",2019-09-13T19:52:57.885Z,0,neutral,0.6538240313529968
Asana,Asana,5,"Asana is my go-to application for Project Management. I have many clients and I am able to functionally organize them and schedule our tasks. I am able to bring each organization into my Asana separately so that my clients can use the application as well. Asana is easy enough to use. Many of my clients are not tech savvy yet, feel comfortable using the app. There is also a great integration with Gmail as well as a Chrome extension. Not much. The integration with Gmail takes some getting used to. It can be clunky and if you forget a step, it will not save to the application. Use the tutorials, especially when migrating from another project management tool. Project and Task organization. Nothing slips through the cracks as long as each item is scheduled and assigned correctly. Communications with clients remain in each task so things don't get lost in email strings. Asana",2019-01-15T16:09:30.874Z,0,positive,0.7345991730690002
Muy simple y práctico ,Asana,4,One of the best things it has is the design and the speed it has to create tasks and assign them. The best features are paid. We only have access to the most basic ones for free. Improve communication with the developers Muy simple y práctico,2018-08-11T07:35:54.817Z,2,positive,0.9388846755027771
Not User Friendly,Asana,3,"I like the ability to collaborate with co-workers. Asana makes it easy to collaborate. I like that you can easily see and filter out which tasks you need to accomplish within a specific timeframe. The one thing that I liked the best was the ability to add a recipient to each task. It was helpful for sorting out who was supposed to be doing what task. Tasks were not overlooked because each task had a person or people assigned to it. I don't think the interface is very user friendly. I ultimately did not continue using Asana as it was not as user friendly as I would have liked and it seemed to take too much time to learn than what it is worth. It was useful for the time period we needed it for at the time, but I don't think we will be continuing to use it in the future. I would recommend Asana to anyone who needs assistance with team collaboration and time and task management. Asana is helpful to keep work flowing and time sensitive tasks accomplished. Collaboration. Task Management. Time management. Our team benefited from collaboration, task management and time management tools. We were able to successfully track and complete projects and tasks that would have easily been overlooked and forgotten if we had not used the software. We benefited from Asana to complete a large project. The collaboration tools helped us to keep track of who was supposed to do what. Not User Friendly",2018-07-30T20:23:21.044Z,0,positive,0.806546688079834
"Asana - a bit complicated, but does a good job",Asana,4,"It is used as a task management and project management tool. Its easy integration with the Gantt charts made it very suitable for the needs of our company. Create tasks, assign them to different people, set deadlines, download files, discuss discussions on each thread. Adding options to chat on the platform would be great. This is very difficult, and in order to use all the specific functions, everyone must follow all the textbooks, which requires a lot of time. In most cases, it's difficult for me to find what I'm looking for, because there are sections, subsections, project names, etc. This is well suited if the company is ready to organize training for all employees so that they can use all the functions of the platform. If you need a simple task management tool, Asana is not suitable, because it is too complex. It is used as a task management and project management tool. His easy integration with the Gantt charts contributed to his meeting the needs of our company. Creating tasks, assigning them to different people, setting deadlines, downloading files, leading discussions on each thread are just some of the features that the platform offers. Asana - a bit complicated, but does a good job",2018-05-07T06:53:54.641Z,0,positive,0.7272260785102844
Makes my day to day so much simpler,Asana,5,"I can keep track of everything that's happening with my business in a simple to use, great looking dashboard. Asana has the right amount of features for people looking to add to their regular to-do apps, but at the same time don't want to spend hours customizing stuff or learning how to use the software. Everything is very intuitive. I've used Asana for different businesses (as freelancer, as employee, as project manager, as business owner) and always found a way to organize my workflow to serve my goals and role. Lately I've seen some notifications to go missing. My phone is not alerting my of new activity and the web app takes some time to refresh when there are new comments or tasks created. Use the free trial to see if it fits your organization. The free trial comes with massive features that you can test before making a decision to upgrade. I wanted to keep track of all my tasks and daily progress. Instead of using pen and paper scattered all around or combining 2 or 3 to-do apps to get where I wanted to be... now I use Asana. Makes my day to day so much simpler",2018-02-28T10:26:03.493Z,0,positive,0.7859742641448975
Perfect Task Manager,Asana,5,"Any problem can be planned as much as possible in detail. You can make projects under joint tasks, divide them into sections. Also, each task can have its own tags (not only standard ones but any ones you want). Design and usability are indeed at a high level. Especially when compared with the old version of the service or some similar system. The opportunity to invite a person for general work on projects. For the invitation, it is sufficient to know only the email. For team members, you can assign different levels of access. A very convenient option for visualizing tasks by days. It is easy to find out what tasks are planned for the next week. You can transfer tasks between days simply by dragging and dropping them. The Android application contains all the basic functions. However, it's much more convenient to work from the desktop. There is everything you need: projects, tasks, subtasks, a system of reminders, a calendar, discussions of tasks, in addition, a nice design and an intuitive interface. A free version is enough for the job. It provides for up to 15 participants. There is a Premium version with a number of additional features. We use almost all the functions of this service. For me, this is the best system of joint coordination. People in my team know exactly what to do and when to do it. My clients know exactly what is happening with their projects. Moreover, I know how to plan my day. Communication is directly related to tasks and results - this is really important. Perfect Task Manager",2018-02-25T16:15:33.296Z,0,neutral,0.5136383771896362
Great Management Tool,Asana,5,"Asana has awesome customization capabilities to tailor it to different types of tasks. It seems rare these days, but I've been very pleased with every single update they've rolled out over the last few years. They listen closely to their users and take feedback well. With this, it's actually a little difficult to find areas I truly dislike. Asana seems to hit the mark for what they created this platform for. Any other types of shortfalls that I've seen are nitpicky or technically out of their scope of business. Pair this application with Harvest for time tracking. This is a great way to get an honest test on how much time these tasks and project are taking you and/or your team to complete. We are an agency that manages about 100 clients between 40 employees. Asana is vital to keep everything running the way it should be. We pair it with Harvest to keep a close eye on the hours we spend on projects & tasks to ensure we're hitting the hours the client is paying for and avoiding going over hours on projects and tasks. Great Management Tool",2018-02-20T22:22:34.123Z,0,positive,0.9345539808273315
Excellent Tool for any size team,Asana,5,"Asana is the best tool I've used for task management, particularly when it comes to documentation. So often things are lost in emails, and here everything is recorded so it is easy to refer back to things. There aren't things I necessarily dislike, but I think there are improvements that could be made to take it to another level. Adding ""assignee"" would be a big one, as well as being able to assign a task to a team and not necessarily an individual. Train your team so everyone is using it in the same way. I think this goes for every technology though, but setting a standard so no one gets lost in the many subtasks or projects will help everyone adopt quickly and effectively. Task management and cross-functional team communication. We use this to better communicate not only within our teams, but to assign tasks outside of our team and communicate deadlines in one place. Excellent Tool for any size team",2017-09-20T17:22:54.402Z,0,positive,0.84274822473526
Email is a terrible way to manager your projects,Asana,5,"Asana is the email killer. It puts everything in context of a task or conversation, give complete transparency to who is doing what, but has privacy too, if needed. Do you ever get added to an email and it doesn't have the original attachment? Or how about the double email, opps forgot the attachment. How about an email about X and a subject line that says Y. No more with asana, context is king and managing a task or project in context kills it every time. There's not much to dislike about asana, and I'm being completely honest. Maybe the search could be better, but its 10x better than Outlook, so it's pretty hard to complain about it being a weakness. Stop managing work by email, use a project tool with an app for your device. We manage all our projects in asana and our problem was we would be requests for creative tasks via email and a google form. Then we had to manage each one individually, without being able to see status of each. We use asana for all of that and have visiability. Email is a terrible way to manager your projects",2017-09-19T17:01:31.057Z,0,negative,0.684833288192749
Asana: How I got hours of my day back ,Asana,4,"My name is Danielle, and I am the Corporate Partnership and Events Manager for a nonprofit in the health care industry. And I give Asana an eight out of 10 rating. So with my nonprofit, we are scattered all across the United States, and we use a lot of collaboration tools to communicate with each other and to accomplish tasks. And with Asana, we're able to put all of that in one location to save time, confusion, and to ensure that all of our projects and campaigns are being accomplished to the best they can be. What I like best about Asana is the Outlook integration. It allows me to see everything in one place. And it also allows me to see what other people have due to me in my Outlook calendar. One thing I dislike about Asana is the lack of project control in some aspects. I am unable to move the dates of an entire project a week forward or a week back. Instead, I am having to go into each individual project or task and move that date individually. If you're going to use Asana, you should check out the commenting feature. It allows you to have an entire record of the task. And you should also check out the following feature. It allows you to attach as many people as you want to a task for a project so they can be fully updated on the status.",2017-09-07T23:42:28.388Z,0,positive,0.6457152366638184
"Excellent, Light-Weight PM Software",Asana,5,"Its UI and look and feel are great and intuitive and provides several options for visualizing projects and development. Team member controls are also great. Overall, it's a fantastic software product at a great price. It doesn't have super-detailed functionality that some other PM software's have, such sub-sub-tasks and multi-tiered task dependencies, etc., as well as a handful of other bells and whistles. That being said, most of that would be overkill for most small to mid-size businesses. Unless your business size or process require a high level of complexity for project management, Asana should give you what you need. Just give it a trial and feel it out. Consider leveraging some of its functionality in unconventional ways. It has made it possible for us to streamline all of our production processes and projects, greatly increasing our efficiency as an organization. Excellent, Light-Weight PM Software",2017-08-16T17:26:15.438Z,0,positive,0.9507365226745605
Great for Task Management,Asana,5,"Asana keeps me on task with my own personal project items, and I can easily assign tasks to others involved in projects. I like that I can loop others in on one-off tasks and continue to update the progress knowing that they have access to see the updates as well. I also like the integrations with Google Calendar and Slack. Sub-tasks are clunky. I'd prefer the ability to expand/collapse sub tasks rather than having to move to another screen. For basic project management and task management this is pretty useful. You could integrate with Instagantt if you want Gantt charting capabilities. Asana also offers decent visual capability to see your task and project progress Organized project management across multiple teams. Great for Task Management",2016-12-20T16:42:12.908Z,0,positive,0.7421638369560242
"Good for Scrum, Sometimes",Asana,3,"Asana is really nice to track your progress, if you know how to properly turn big goals into projects of smaller goals and tasks. It's also fun when the unicorns come up because you've been doing a good job.. It's also awesome that it tells you if you have multiple of the same tasks but elsewhere in a project. And the assignment of tasks with followers is helpful. The only issue with Asana is that it doesn't load very well sometimes. And sometimes the task requires more than one person but the task in Asana allows only one assignee. It would also be nice if there were more specific recurring tasks, similar to daily but only every weekday instead of everyday. I generally have Asana in my Chrome window always open, but when I close my laptop and re-open it, it takes hangs a bit while trying to reconnect to the server. It's really nice if you want a visual representation of how your entire company is working. (If you are working in a small company) It could work well for small teams so there's no miscommunication on who's working on what. But if you're willing to deal with the small bugs in Asana every now and then. It's definitely worth it. We use it every morning for scrum so that everyone knows what everyone else is doing. It also helps with it comes to planning meetings every Monday. Good for Scrum, Sometimes",2015-07-16T20:29:50.166Z,0,positive,0.8965612649917603
 Asana is as simple or complex of a solution you want it to be,Asana,4,"Their free plan is a great way to get in and poke your head around to see if it’s right for you. The task manager is great for people that are super-detailed as well as teams that need to collaborate on projects both big and small. Asana is setup to automate much of the communication around project management including when things have been completed, when they need to be finished, etc. If you are working on lots of visual content, Asana doesn’t help much. You will need to pair this solution with something like InVision. Lastly, their Android app is pretty crummy, but they promise they are working on an update. If you are looking at other solutions, I would check out Podio. They have a pretty unique offering. We selected Asana so that we can ease up on the number of emails being sent around projects and to make sure everyone is on the same page. It solves these problems and more. Asana is as simple or complex of a solution you want it to be",2014-11-12T18:08:38.073Z,0,positive,0.7860884070396423
Always has the features I need. Intuitive for implementers.,Asana,5,"1. Infinite depth to Tasks (Subtask of a Subtask of a Subtask of a Subtask) - and each iteration has comments, attachments, due dates (recurring or one-time), assignment to person, and description fields. 2. Workspace > Project > Tasks structure is brilliant. 3. Ability to assign stuff, tag stuff, and favorite (follow) stuff is easy and quick. 4. Way better than Trello for non-project manager types. I am not a project manager. But I do a LOT of work. I've had over 50 weekly recurring tasks set up on Asana - Trello is a nightmare with that volume. 1. Asana doesn't allow moving a Task from one Project to another. You have to rebuild it from scratch, which is a pain in the butt. 2. The color scheme could be better. That may seem small, but when you're looking at all these tasks and they're the same color tabs, it gets a little overwhelming after a bit. 3. Sorting could be simpler. It's possible to sort tasks in several ways, but not intuitive. Run a trial with Basecamp, and give Trello and Asana a shot. You'll figure out pretty quickly which one works for you and your team. 1. Organizing projects and tasks for optimal execution. 2. Notifying others of changes in tasks and assigning duties as needed. 3. Making sure nothing gets lost in the process. 4. Not being miserable while doing all of the above. Always has the features I need. Intuitive for implementers.",2014-07-03T17:12:12.230Z,0,positive,0.5629921555519104
Asana - Connection gone wrong!,Asana,1,"Tried using it to track deadlines and the work done in the team. But did not work. Lack of smartphone sync... I mean, its there, but not at all good. It keeps track of what people are doing, meeting deadlines, or atleast it tries to. Accountability is not realized anyways. Asana - Connection gone wrong!",2014-02-05T10:11:45.772Z,0,negative,0.8221575021743774
Simple and Intuitive,Asana,4,"Asana is a bare bones task management and team collaboration service—and that's a good thing. It is not convoluted or cluttered with unnecessary features or options. Asana makes it easy to create, assign, and collaborate with team members. They even have a great Chrome extension to make a quick task or turn the webpage your on in to an actionable item. In keeping the software simple, there are a few features like progress tracking that are not available. It would be nice to mark a task as started, scheduled, complete, reviewed, etc. This isn't, however, a deal breaker for me as it is still great software. If you need a good, simple, and elegant way to keep track of tasks and collaborate with team members, give Asana a try. We use Asana to collaborate projects amongst our team as well as to coordinate launch schedules. Simple and Intuitive",2013-07-18T04:01:37.910Z,0,positive,0.7339590191841125
A very nice task (not project) management system,Asana,3,"I'd say my favorite things about Asana is its speed. Not only does most everything open or respond immediately, it also is enhanced with awesome keyboard shortcuts. The recent teams functionality was a huge step forward for them. Free for small teams! I don't like that inflexibility with who tasks are assigned to. Currently you can only assign a task to 1 person (http://asana.com/guide/tasks/assigning). They're work-around is to create subtasks and assign the broken up pieces to different people. I understand the methodology, but the lack of flexibility makes it very difficult to use for all of your projects. The priorities are not consistent. If you prioritize a project by listing your tasks in order of priority, it will not display in the same order when a team member views the same tasks in their view. The transparency of what's left to do is poor - the tasks all pile up in a huge list and you have no idea where to start. Finally, it lacks core project management functionality. It's really a slick task management system, not project management. Looking for a quick and simple place to list tasks - Asana may be for you. A very nice task (not project) management system",2013-06-01T02:20:12.456Z,0,positive,0.8614980578422546
"Team task -listing and checklists; simple, collaborative on the cloud",Asana,4,"It's really easy to generate tasks and then assign them. 'CC' (carbon-copy) type functionality with Followers, and it's also easy to email in tasks to the tasklist . It's better than email in that it's a shared tasklist/checklist with additional functionality! I'm not sure this is much better than a well-coordinated checklist/tasklist - I mean, you can do much of the same functionality by building it into a good Google Docs spreadsheet, and it isn't yet another platform that the team needs to adopt Check out Trello (Kanban/card-system) for a more visual approach. Otherwise, if you're looking for a 'better' tasklist, then this can very well suit the bill. Also, consider using the keystrokes for even faster use of Asana. Team task -listing and checklists; simple, collaborative on the cloud",2012-09-28T21:09:18.430Z,0,positive,0.6898277997970581
Excellent Project Collaboration and Organization,Asana,5,"Collaboration and organization on projects. There’s a bit of a learning curve for new users who aren’t familiar with project management tools. I have way too many projects to keep up with, and Asana helps me stay on top of them by keeping my tasks organized and manageable. Excellent Project Collaboration and Organization",2026-06-20T00:05:16.536Z,0,positive,0.5964833498001099
"Easy-to-Use, Flexible Workflows with a Clear Collaboration Dashboard",Asana,5,"It's easy to use and provides a clear dashboard. It's flexible to create your own project workflow with customised status and labels. Shows clear ownership for each task and makes collaboration smooth and effective. The ability to attach different file types in task descriptions and comments would improve usability, and allowing multiple task owners would be beneficial I use it for organising my workflow, tracking tasks, and supporting remote collaboration. Easy-to-Use, Flexible Workflows with a Clear Collaboration Dashboard",2026-06-19T22:08:06.147Z,3,positive,0.81260746717453
User-Friendly Task Reminders That Keep Teams Accountable,Asana,5,"Asana has multiple ways of notifying and remind users of a task. It is user friendly. With Asana, you are able to hold your team accountable without nagging them. It can be a bit intimidating or overwhelming at first glance. I wish there was a way to transfer projects from my workspace to my account that i have with my organization. Asana is providing structure and order to our internal workflows. User-Friendly Task Reminders That Keep Teams Accountable",2026-06-19T19:23:55.963Z,0,neutral,0.48184704780578613
Asana is a fantastic tool for work/project management,Asana,4,The various ways you can setup a project within Asana. It's UI is fantastic and easy to navigation. Its quick to load and easy to make changes I can't think of any downsides. Any issues we have faced were quickly resolved and the Asana support team has always been helpful Asana is helping us track various projects. We also use it heavily for tracking various steps that are needed to complete daily tasks Asana is a fantastic tool for work/project management,2026-06-19T18:13:49.577Z,0,positive,0.93996262550354
